9.970041226438876025e-01;9.707487116825820328e-01;9.536268664753392299e-01
9.892194011667647668e-01;9.630525656012118851e-01;9.401351298417915947e-01
9.881266401349616535e-01;9.739953459303468675e-01;9.573224206815935666e-01
9.876987532710042039e-01;9.699739165203001834e-01;9.608923714010272343e-01
9.875708344742460953e-01;9.751748831925806105e-01;9.713662574047475795e-01
9.855167899184005265e-01;9.771846651055912103e-01;9.707445790768061133e-01
9.877700429314386632e-01;9.808906144395683757e-01;9.731900790592008521e-01
9.875136552909961063e-01;9.825298702545113283e-01;9.791988601698389250e-01
9.887157610805220598e-01;9.823908396240749186e-01;9.815915714410532456e-01
9.873966029911481757e-01;9.812357069093085027e-01;9.835514719691758057e-01
9.894711734444026074e-01;9.828617363662744966e-01;9.854749619059084420e-01
9.909527260903283619e-01;9.857627710998323467e-01;9.844808656194128371e-01